sample_id,sequence,length,task_role,is_main_23,is_aux_45,label_pIC50,label_ic50_uM,sample_weight,weight_len,weight_quality,source_count,is_from_merged_backbone,contains_merged,high_confidence_flag,conflict_flag,tier_23,dedup_strategy,label_source_mode,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,source_table_set,source_file_set,origin_source_set,raw_record_ids,citation_ids,notes,record_count_total,row_count_after_filter
MAIN_0426,VRK,3,main,True,False,3.154901959985743,700.0,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,700.0,700.0,700.0,700.0,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001967 | ace_merged_001968 || 5263 | 5749 || 5263 || 5749,Hard clam (Meretrix lusoria),"source_count=1; spread_ratio=1.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, RP-HPLC",4,3
MAIN_0352,NPP,3,main,True,False,3.5368538632736506,290.5,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,290.5,20000.0,290.5,290.5,68.84681583476764,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001680 | ace_merged_001681 | ace_merged_001682 || 1552 | 5086 | 6629 || 5086 || 6629,Porcine skeletal muscle protein || Porcine skeletal muscle,source_count=1; spread_ratio=68.8468 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || RP-HPLC,5,3
MAIN_0345,MNP,3,main,True,False,4.176525770829699,66.6,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,66.6,20000.0,66.6,66.6,300.3003003003003,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001658 | ace_merged_001659 | ace_merged_001660 || 1551 | 5085 | 6627 || 5085 || 6627,Porcine skeletal muscle protein || Porcine skeletal muscle,source_count=1; spread_ratio=300.3003 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || RP-HPLC,5,3
AUX_0043,IAPG,4,aux,False,True,4.943095148663527,11.4,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,11.4,11.4,11.4,11.4,1.0,,,,ahtpdb_clean_um_standardized,1037 || 1869 || 6725,Algae (Spirulina platensis),"small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC, HPLC",3,3
MAIN_0165,ARY,3,main,True,False,5.247951552180561,5.65,0.95,1.0,0.95,2,True,True,False,False,Tier B,merged_backbone,merged_sequence_level_authoritative,1.3,10.0,5.65,5.65,7.692307692307692,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_000884 | ace_merged_000885 || 10043 | 2089 || biopep_ace_000636 || 10043,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10043,source_count=2; spread_ratio=7.6923 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || PubChem: CID 145453515 || BIOPEP-UWM,3,2
AUX_0013,APPH,4,aux,False,True,4.49607319580649,31.91,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,31.91,31.91,31.91,31.91,1.0,,,,biopep_core_standardized,biopep_ace_000540 || 9707,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9707,BIOPEP-UWM,1,1
MAIN_0217,GPV,3,main,True,False,5.327902142064282,4.7,0.8,1.0,0.8,3,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,4.67,20000.0,4.7,4.7,4282.655246252677,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_001068 | ace_merged_001069 | ace_merged_001070 | ace_merged_001071 || 1544 | 2016 | 6529 | 7545 || biopep_ace_000168 || 7545 || 2016 || 6529,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7545 || Bovine skin gelatin,"source_count=2; spread_ratio=4282.6552 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1544, 2016, 3415, 3931, 6529 BioPepDB: ID biopep00399 BIOPEP-UWM database of bioactive peptides: ID 9116 ChemSpider: ID 9600603 EROP-Moscow: ID E09151 J-GLOBAL: ID 200907053695031951 Nikkaji: ID J1.553.335H PubChem: CID 11425727 SATPdb: ID satpdb26608 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC",7,4
AUX_0246,LLMPK,5,aux,False,True,3.1635492862798453,686.2,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,686.2,686.2,686.2,686.2,1.0,,,,biopep_core_standardized,biopep_ace_000466 || 9220,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9220,BIOPEP-UWM,1,1
AUX_0279,PSNPP,5,aux,False,True,3.716088473696271,192.27,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,192.27,192.27,192.27,192.27,1.0,,,,biopep_core_standardized,biopep_ace_000318 || 9018,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9018,BIOPEP-UWM,1,1
AUX_0317,VIEPR,5,aux,False,True,3.199282921717615,632.0,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,632.0,632.0,632.0,632.0,1.0,,,,biopep_core_standardized,biopep_ace_000542 || 9709,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9709,BIOPEP-UWM,1,1
AUX_0074,LTGP,4,aux,False,True,3.882397308309916,131.1,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,131.1,131.1,131.1,131.1,1.0,,,,biopep_core_standardized,biopep_ace_000422 || 9153,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9153,BIOPEP-UWM,1,1
MAIN_0247,IFL,3,main,True,False,4.348721986001856,44.8,0.8,1.0,0.8,4,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,44.67,20000.0,44.8,44.8,447.7277815088426,,,,merged_short23_tiered_standardized || biopep_core_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,ace_merged_001173 | ace_merged_001174 | ace_merged_001175 | ace_merged_001176 | ace_merged_001177 | ace_merged_001178 | ace_merged_001179 | ace_merged_001180 | ace_merged_001181 || 1564 | 1899 | 5118 | 5215 | 6215 | 6861 | 9039 | FMDB1976 | FMDB993 || biopep_ace_000337 || 9039 || fermfoodb_ace_000380 | fermfoodb_ace_000750 || FMDB1976 | FMDB993 || 1899 || 5118 || 5215 || 6215 || 6861,"https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9039 || 12843654 || Soybean (Tofoyu) || Soybean || Soybean (Glycine max fermented food, tofuyo) || Soybean (tofuyo fermented soybean food)","source_count=3; spread_ratio=447.7278 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | FermFooDb || AHTPDB: ID 1564, 1899, 2967, 4818, 5118, 5215, 6215, 6861 BioPepDB: ID biopep00509 EROP-Moscow: ID E06384 J-GLOBAL: ID 200907006650160434 Nikkaji: ID J1.913.865H SATPdb: ID satpdb22535 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1976 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB993 || BIOPEP-UWM || within_range_consistent || spread_ratio=1.0000 || Ace-inhibitory || Spectrophotometric assay using HHL as substate | Spectrophotometric assay using HHL as substrate || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || RPC, IEC, RP-HPLC || Modified Lieberman’s method || RP-HPLC || GFC, IEC, RP-HPLC || Lieberman's method || GFC, RP-HPLC",17,8
AUX_0022,EVPK,4,aux,False,True,5.761953896871205,1.73,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,1.73,1.73,1.73,1.73,1.0,,,,ahtpdb_clean_um_standardized,1241,Sweet-potato tuber thioredoxinh,"small || exact_molar_value || not_converted: ic50_type不是mass_unit || TLC (Holmquist et al., 1979) || Ni2+-chelate AC",1,1
MAIN_0389,SVY,3,main,True,False,1.6989700043360187,20000.0,0.8,1.0,0.8,2,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,8.13,20000.0,20000.0,20000.0,2460.024600246002,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_001788 | ace_merged_001789 | ace_merged_001790 || 1562 | 1629 | 9038 || biopep_ace_000336 || 9038,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9038,"source_count=2; spread_ratio=2460.0246 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1562, 1629 BioPepDB: ID biopep01268 J-GLOBAL: ID 200907071997017328 Nikkaji: ID J982.302F PubChem: CID 102123472 SATPdb: ID satpdb11953 || BIOPEP-UWM",4,2
MAIN_0437,VWP,3,main,True,False,5.346787486224656,4.5,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,4.5,4.5,4.5,4.5,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_002009 || 3756,Cereals (rice),"only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Chen, J., Wang, Y., Zhong, Q., Wu, Y., & Xia, W. ( || UF, RP-HPLC",2,2
AUX_0305,TPRVF,5,aux,False,True,3.6989700043360174,200.0,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,200.0,200.0,200.0,200.0,1.0,,,,ahtpdb_clean_um_standardized,6973,Soybean (Glycine max),small || exact_molar_value || not_converted: ic50_type不是mass_unit,1,1
AUX_0207,IDPNG,5,aux,False,True,5.075720713938118,8.4,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,8.4,8.4,8.4,8.4,1.0,,,,ahtpdb_clean_um_standardized,1993,Legume (Pea proteins),small || exact_molar_value || not_converted: ic50_type不是mass_unit,1,1
MAIN_0404,VAY,3,main,True,False,4.795880017344075,16.0,0.95,1.0,0.95,3,True,True,False,False,Tier B,merged_backbone,merged_sequence_level_authoritative,16.0,16.0,16.0,16.0,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_001842 | ace_merged_001843 | ace_merged_001844 | ace_merged_001845 || 3546 | 5256 | 5806 | 6463 || biopep_ace_000134 || 3546 || 5256 || 5806 || 6463,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3546 || Cereals (Maize (Zea mays)) || Alpha-zein,"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC",8,5
AUX_0015,DAGP,4,aux,False,True,3.789681480173768,162.3,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,162.3,162.3,162.3,162.3,1.0,,,,biopep_core_standardized,biopep_ace_000419 || 9150,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9150,BIOPEP-UWM,1,1
MAIN_0058,HL,2,main,True,False,2.494850021680094,3200.0,0.95,1.0,0.95,3,True,True,False,False,Tier B,merged_backbone,merged_sequence_level_authoritative,3200.0,3200.0,3200.0,3200.0,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000287 | ace_merged_000288 || 6588 | 7602 || biopep_ace_000206 || 7602 || 6588,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7602,"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || ACToR: ID 7763-65-7 AHTPDB: ID 3084, 3422, 3497, 3834, 3941, 4417, 4540, 4690, 6588 BindingDB: ID 50407435 BIOPEP-UWM database of bioactive peptides: ID 3317; 8557; 9483 BRENDA: Ligand L-His-L-Leu ChEBI: ID 5729 ChEMBL: ID CHEMBL90260 ChemIDplus: ID 7763-65-7 ChemSpider: ID 164234 CTD: ID 7763-65-7 EROP-Moscow: ID E10603 IUPHAR BPS: ID 9485 J-GLOBAL: ID 200907025952710357 KEGG: ID C05010 Metabolights: ID MTBLC5729 Nikkaji: ID J151.040A PubChem: CID 189008 SATPdb: ID satpdb15373 SDBS: ID 8319 SureChEMBL: ID SCHEMBL1666829 ZINC: ID ZINC000005633008 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",4,3
AUX_0085,PFPE,4,aux,False,True,3.0,1000.0,0.48,0.6,0.8,2,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,1000.0,1000.0,1000.0,1000.0,1.0,,,,biopep_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000070 || 3374 || 6359,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3374 || Casein,BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2,2
MAIN_0080,LR,2,main,True,False,3.801342913045578,158.0,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,158.0,158.0,158.0,158.0,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_000425 || 9213 || biopep_ace_000459,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9213,"only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || BIOPEP-UWM database of bioactive peptides: ID 2842, 9478, 10360 BRENDA: Ligand Leu-Arg ChEBI: ID 73528 ChemIDplus: ID 026607158 ChemSpider: ID 134773 EROP-Moscow: ID E01608 PubChem: CID 152914 ZINC: ID ZINC02124468",2,2
AUX_0308,TYKQE,5,aux,False,True,4.730487055782084,18.6,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,18.6,18.6,18.6,18.6,1.0,,,,mbpdb_core_standardized,mbpdb_ace_000268 || MBPDB_P02663_TYKQE_34-38,10.1016/j.idairyj.2007.02.009,ACE-inhibitory activity of probiotic yoghurt || Bos taurus || Alpha-S2-casein,1,1
AUX_0129,VVLY,4,aux,False,True,3.272540079142092,533.9,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,533.9,533.9,533.9,533.9,1.0,,,,biopep_core_standardized,biopep_ace_000539 || 9706,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9706,BIOPEP-UWM,1,1
AUX_0001,ACHP,4,aux,False,True,3.4428538576816368,360.7,0.48,0.6,0.8,2,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,360.7,360.7,360.7,360.7,1.0,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000328 || MBPDB_P02668 Genetic Variant G1_ACHP_117-120 || 5270 || 5874,10.3168/jds.2008-1671 || Milk (bovine lactoglobulin),Short communication: Bovine κ-casein variants result in different angiotensin I converting enzyme (ACE) inhibitory peptides || Bos taurus || Kappa-casein Genetic Variant G1 || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971),3,3
MAIN_0013,DA,2,main,True,False,2.42021640338319,3800.0,0.95,1.0,0.95,3,True,True,False,False,Tier B,merged_backbone,merged_sequence_level_authoritative,3800.0,3800.0,3800.0,3800.0,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000081 | ace_merged_000082 || 6592 | 7606 || biopep_ace_000210 || 7606 || 6592,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7606,source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || ACToR: ID 13433-02-8 AHTPDB: ID 1688; 3090; 3095; 3139; 3239; 3470; 3835; 3895; 4413; 4541; 4693; 6592 BindingDB: ID 50169166 BIOPEP-UWM database of bioactive peptides: ID 7606; 9492 BIOPEP-UWM database of sensory peptides and amino acids: ID 230; 350 BRENDA: Ligand Asp-Ala ChEBI: ID 73826 ChEMBL: ID CHEMBL17503 ChemIDplus: ID 3433-02-88 ChemSpider: ID 4590792 EROP-Moscow: ID E01842 J-GLOBAL: ID 200907068654974784 Metabolights: ID MTBLC73826 Nikkaji: ID J81.614K PubChem: CID 5491963 SATPdb: ID satpdb20092 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,4,3
MAIN_0384,RYL,3,main,True,False,4.259834761967172,54.975,0.8,1.0,0.8,3,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,3.31,106.64,54.975,54.975,32.21752265861027,,,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized,ace_merged_001778 | ace_merged_001779 || 9543 | MBPDB_P02662_RYL_105-107 || biopep_ace_000518 || 9543 || mbpdb_ace_000293 || MBPDB_P02662_RYL_105-107,10.1016/j.idairyj.2013.05.008 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9543,source_count=2; spread_ratio=32.2175 || multi-source evidence but conflicting IC50 range || BIOPEP-UWM | MBPDB || BIOPEP-UWM database of bioactive peptides: ID 10052 ChEBI: ID 159415 EROP-Moscow: ID E23959 MBPDB: Peptide RYL PubChem: CID 145453978 || BIOPEP-UWM || Resistance of casein-derived bioactive peptides to simulated gastrointestinal digestion || Bos taurus || Alpha-S1-casein,4,3
MAIN_0162,AQK,3,main,True,False,1.962573502059376,10900.0,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,1800.0,20000.0,10900.0,10900.0,11.11111111111111,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_000879 | ace_merged_000880 || 1524 | 5071 || 5071,Synthesized,"source_count=1; spread_ratio=11.1111 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || HPLC",3,2
AUX_0042,IAIP,4,aux,False,True,3.3279021420642825,470.0,0.48,0.6,0.8,2,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,470.0,470.0,470.0,470.0,1.0,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000056 || MBPDB_P07498_IAIP_118-121 || 5283 || 6045 || 6653,10.1080/00021369.1989.10869621 || Milk (human casein),Inhibition of angiotensin-converting enzyme by synthetic peptide fragments of human kappa-casein || Homo sapiens || Kappa-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981),4,4
MAIN_0211,GLP,3,main,True,False,5.790484985457369,1.62,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,1.62,1.62,1.62,1.62,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001035 | ace_merged_001036 || 5076 | 6519 || 5076 || 6519,Synthesized || Fish (Alaska pollack (Theragra chalcogramma)),source_count=1; spread_ratio=1.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || HPLC,4,3
AUX_0252,LSNGK,5,aux,False,True,3.884056823060945,130.6,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,130.6,130.6,130.6,130.6,1.0,,,,biopep_core_standardized,biopep_ace_000392 || 9101,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9101,BIOPEP-UWM,1,1
MAIN_0117,TF,2,main,True,False,4.7447274948966935,18.0,0.8,1.0,0.8,4,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,18.0,20000.0,18.0,18.0,1111.111111111111,,,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000600 | ace_merged_000601 | ace_merged_000602 | ace_merged_000603 | ace_merged_000604 | ace_merged_000605 | ace_merged_000606 | ace_merged_000607 | ace_merged_000608 | ace_merged_000609 | ace_merged_000610 || 1360 | 1407 | 1935 | 2735 | 2959 | 5174 | 5547 | 6283 | 6759 | 8185 | MBPDB_Q9TVD0_TF_67-68 || biopep_ace_000267 || 8185 || mbpdb_ace_000144 || MBPDB_Q9TVD0_TF_67-68 || 1935 || 2735 || 2959 || 5174 || 5547 || 6283 || 6759,10.1016/j.idairyj.2016.01.009 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=8185 || Cereals (Wheat bran) || Rapeseed proteins || Rapeseed protein || Cereals (Wheat (Triticum aestivum wheat bran)),"source_count=3; spread_ratio=1111.1111 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | MBPDB || AHTPDB: ID 1288, 1360, 1407, 1935, 2735, 2959, 3003, 4030, 4715, 5174, 5547, 6283, 6759 BindingDB: ID 50049727 BioPepDB: ID biopep01280 BIOPEP-UWM database of bioactive peptides: ID 8900; 9471; 9486 BRENDA: Ligand Thr-Phe ChEBI: ID 74862 ChEMBL: ID CHEMBL3321993 ChemSpider: ID 5374146 EROP-Moscow: ID E04068 J-GLOBAL: ID 200907000712776838 Metabolights: ID MTBLC74862 MoNA: ID MT000062 Nikkaji: ID J307.687C PubChem: CID 7010580 SATPdb: ID satpdb15566 SureChEMBL: ID SCHEMBL233445 ZINC: ID ZINC000002391070 || BIOPEP-UWM || Release of angiotensin converting enzyme-inhibitory peptides during in vitro gastro-intestinal digestion of camel milk || Camelus dromedarius || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Modified Lieberman’s method || RPC, SEC, RP-HPLC || MALDI-TOF-MS, HPLC || Holmquist et al. (1979) || GPC, RP-HPLC || RP-HPLC || Cushman and Cheung (1971) || IEC, RP-HPLC, HIC",20,10
