sequence,length,task_role,is_main_23,is_aux_45,label_ic50_uM,label_pIC50,cls_label,cls_label_name,plm4ace_label,cls_source,cls_threshold_ic50_uM,cls_length_range,sample_weight,weight_len,weight_quality,source_count,record_count_total,high_confidence_flag,conflict_flag,tier_23,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,origin_source_set,citation_ids,notes,dedup_strategy,label_source_mode,is_from_merged_backbone,contains_merged,source_table_set,source_file_set,raw_record_ids,row_count_after_filter
ITP,3,main,True,False,12.2,4.913640169325252,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,3,4,False,False,Tier B,9.5,14.9,12.2,12.2,1.568421052631579,,merged_short23_tiered_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1016/j.foodchem.2015.04.130 || Sweet-potato protein isolate,"source_count=2; spread_ratio=1.5684 || 2 sources and consistent within acceptable spread || AHTPDB | MBPDB || Peptide identification and angiotensin converting enzyme (ACE) inhibitory activity in prolyl endoproteinase digests of bovine αs-casein || Bos taurus || Alpha-S2-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || Absorption Chromatography, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001348 | ace_merged_001349 || 1231 | MBPDB_P02663_ITP_134-136 || mbpdb_ace_000277 || MBPDB_P02663_ITP_134-136 || 1231,3
IYP,3,main,True,False,61.0,4.214670164989233,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,1.0,1.0,1.0,4,16,False,False,Tier A,61.0,61.0,61.0,61.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1080/00021369.1989.10869621 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=2627 || Milk (human β casein) || Human (Human Beta Casein) || Milk || Human (Synthetic peptide of Human beta casein),"source_count=3; spread_ratio=1.0000 || >=3 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM | MBPDB || AHTPDB: ID 3663, 3963, 4765, 5224, 5966, 6296, 6783, 6791 ChemSpider: ID 8447249 EROP-Moscow: ID E14582 MBPDB: Peptide IYP PubChem: CID 10271770 SATPdb: ID satpdb17470 || BIOPEP-UWM || Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001379 | ace_merged_001380 | ace_merged_001381 | ace_merged_001382 | ace_merged_001383 | ace_merged_001384 | ace_merged_001385 | ace_merged_001386 || 2627 | 3663 | 5224 | 5966 | 6296 | 6783 | 6791 | MBPDB_P05814_IYP_55-57_65-67_210-212 || biopep_ace_000011 || 2627 || mbpdb_ace_000216 || MBPDB_P05814_IYP_55-57_65-67_210-212 || 3663 || 5224 || 5966 || 6296 || 6783 || 6791,9
ITF,3,main,True,False,49.0,4.309803919971486,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,5,False,False,Tier D,48.98,20000.0,49.0,49.0,408.3299305839119,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9062 || Cereals (Buckwheat),"source_count=2; spread_ratio=408.3299 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1624, 2693, 5123 BioPepDB: ID biopep00597 BRENDA: Ligand Ile-Thr-Phe EROP-Moscow: ID E04103 SATPdb: ID satpdb20212 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Modified Lieberman’s method || GPC, HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001344 | ace_merged_001345 | ace_merged_001346 || 1624 | 5123 | 9062 || biopep_ace_000359 || 9062 || 5123,3
IVP,3,main,True,False,49.7,4.303643611266668,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,49.7,49.7,49.7,49.7,1.0,,merged_short23_tiered_standardized || mbpdb_core_standardized,10.1016/j.idairyj.2013.10.009,only_one_record_after_merge || single-source evidence with usable IC50 || MBPDB || Screening milk-derived antihypertensive peptides using quantitative structure activity relationship (QSAR) modelling and in vitro/in vivo studies on their bioactivity || Bos taurus || Alpha-S1-casein,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001355 || MBPDB_P02662_IVP_86-88_126-128 || mbpdb_ace_000316,2
AVV,3,main,True,False,66.6,4.176525770829699,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,3,8,False,False,Tier B,66.6,66.6,66.6,66.6,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9196 || Cuttlefish (Muscle of cuttlefish) || Cuttlefish (Sepia officinalis),"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1062, 4767, 5196, 5731 BRENDA: Ligand Ala-Val-Val EROP-Moscow: ID E09368 SATPdb: ID satpdb12385 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Nakamura et al. (1995) || RP-HPLC || Cushman and Cheung (1971) || GFC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000900 | ace_merged_000901 | ace_merged_000902 | ace_merged_000903 || 1062 | 5196 | 5731 | 9196 || biopep_ace_000448 || 9196 || 1062 || 5196 || 5731,5
GPA,3,main,True,False,405.0,3.392544976785332,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,3,10,False,False,Tier B,405.0,405.0,405.0,405.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3342 || Milk derived || Gelatin,"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 2253, 4800, 5208, 5748, 6339 BIOPEP-UWM database of bioactive peptides: ID 8522 BRENDA: Ligand Gly-Pro-Ala CAS: Registry No 837-83-2 ChEBI: ID 163947 DFBP: ID DFBPACEI0443, DFBPDPIV0024, DFBPMUFU0424 ECHA: ID 212-654-6 EROP-Moscow: ID E23613 J-GLOBAL: ID 200907010653435768 Metabolomics Workbench: ID 82136 Nikkaji: ID J151.056H PubChem: CID 7276371 SATPdb: ID satpdb26864 SureChEMBL: ID SCHEMBL12272846 UniChem: ID 3204535 Wikidata: ID Q106022926 ZINC: ID ZINC000004545917 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Using the synthetic substrate, benzoyl-Gly-Gly-Gly || GFC, IEC, AF , PC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001039 | ace_merged_001040 | ace_merged_001041 | ace_merged_001042 | ace_merged_001043 || 2253 | 3342 | 5208 | 5748 | 6339 || biopep_ace_000055 || 3342 || 2253 || 5208 || 5748 || 6339,6
MPP,3,main,True,False,10004.775,1.999792673880064,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,2,3,False,False,Tier D,9.55,20000.0,10004.775,10004.775,2094.240837696335,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9054,source_count=2; spread_ratio=2094.2408 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1610 BioPepDB: ID biopep00980 ChemSpider: ID 9719481 PubChem: CID 11544702 SATPdb: ID satpdb13662 || BIOPEP-UWM,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001662 | ace_merged_001663 || 1610 | 9054 || biopep_ace_000352 || 9054,2
FF,2,main,True,False,59.15,4.22804525103605,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,59.15,59.15,59.15,59.15,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10027,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || AHTPDB: ID 3879; 5404 BIOPEP-UWM database of bioactive peptides: ID 10028 BIOPEP-UWM database of sensory peptides and amino acids: ID 9 BRENDA: Ligand Phe-Phe CHEBI: ID 72723 ChemSpider: ID 5361193 EROP-Moscow database: ID E24050 FooDB: ID FDB029369 HMDB: ID HMDB0013302 J-GLOBAL: ID 200907064405220979 Nikkaji: ID J192.083 ParaPep: ID 1166 PubChem: ID 6993090 SATPdb: ID satpdb13383 ZINC: ID ZINC01605264,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000135 || 10027 || biopep_ace_000635,2
IRY,3,main,True,False,0.595,6.22548303427145,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,4,False,False,Tier C,0.59,0.6,0.595,0.595,1.0169491525423728,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Egg proteins,"source_count=1; spread_ratio=1.0169 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Majumder & Wu (2009) || LC-MS/MS",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001339 | ace_merged_001340 || 1968 | 1971 || 1968 || 1971,3
AA,2,main,True,False,335.7,3.4740486587519874,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,8,False,False,Tier D,51.4,620.0,335.7,335.7,12.06225680933852,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7590 || Pork (Sus domesticus skeletal muscle),"source_count=2; spread_ratio=12.0623 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1680; 2982; 3229; 3464; 3552; 3608; 3832; 3885; 4431; 4538; 4684; 5134; 6112; 6576 BioPepDB: ID biopep00002 BIOPEP-UWM database of bioactive peptides: ID 8637; 10141 BIOPEP-UWM database of sensory peptides and amino acids: ID 241 BRENDA: Ligand Ala-Ala ChEBI: ID 72816 ChEMBL: ID CHEMBL17697 ChemIDplus: ID 001948318 ChemSpider: ID 4588478 EPA DSSTox: ID DTXSID00173127 EROP-Moscow: ID E06348 FeptideDB: ID 7590; 8637 FooDB: ID FDB003740 Golm Metabolome Database: ID DF49DD8A-D390-4F75-8C8A-3A07EF07DD48 HMDB: ID HMDB0028680 J-GLOBAL: ID 200907012990949768 KNApSAcK: ID C00017958 MeSH; ID 67002956; term alanylalanine Metabolomics Workbench: ID 78656 Nikkaji: ID J47.023F NIST Chemistry WebBook: Compound L-Alanine, N-L-alanyl- PlantPepDB: ID PPepDB_1 PubChem: CID 6992372 SAPdb: ID 1016 SATPdb: ID satpdb12967 SpectraBase: Compound L-Alanyl-L-alanine ZINC: ID ZINC01575493 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Sentandreu and Toldra (2006)",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000001 | ace_merged_000002 | ace_merged_000003 | ace_merged_000004 || 5134 | 6112 | 6576 | 7590 || biopep_ace_000194 || 7590 || 5134 || 6112 || 6576,5
YA,2,main,True,False,460.0,3.337242168318426,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,3,4,False,False,Tier B,460.0,460.0,460.0,460.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7589,"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 3228, 3547, 3831, 4052, 4433, 4537, 4681, 6575 BindingDB: ID 50169129 BioCyc: ID CPD-20389 BioPepDB: ID biopep01546 BIOPEP-UWM database of bioactive peptides: ID 8932, 9433 BRENDA: Ligand Tyr-Ala ChEBI: ID 74879 ChEMBL: ID CHEMBL316103 ChemDB: ID 192304, 192311 ChemSpider: ID 4593326 J-GLOBAL: ID 200907038195226293 Metabolights: ID MTBLC74879 Nikkaji: ID J150.477K PubChem: CID 7020632 SATPdb: ID satpdb10716 SDBS: ID 9370 SureChEMBL: ID SCHEMBL238988 ZINC: ID ZINC000002566273 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000768 | ace_merged_000769 || 6575 | 7589 || biopep_ace_000193 || 7589 || 6575,3
GHG,3,main,True,False,122.0,3.913640169325252,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,3,6,False,False,Tier B,122.0,122.0,122.0,122.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9191 || Cuttlefish (Sepia officinalis),"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 4794, 5206, 5722 BRENDA: Ligand Gly-His-Gly ChEMBL: ID CHEMBL1221712 ChemIDplus: ID 7758-33-0 ChemSpider: ID 87910 EROP-Moscow: ID E09359 J-GLOBAL: ID 200907092007707195 Nikkaji: ID J364.678E PubChem: CID 97396 SATPdb: ID satpdb17895 SureChEMBL: ID SCHEMBL259179 ZINC: ID ZINC000002571362 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001018 | ace_merged_001019 | ace_merged_001020 || 5206 | 5722 | 9191 || biopep_ace_000443 || 9191 || 5206 || 5722,4
DR,2,main,True,False,110.5,3.956637721978871,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,110.5,110.5,110.5,110.5,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10091,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || BIOPEP-UWM database of bioactive peptides: ID 8769 BRENDA: Ligand Asp-Arg ChEBI: ID 73445 ChEMBL: ID CHEMBL1222329 ChemSpider: ID 17279431 FeptideDB: ID 8769 J-GLOBAL: ID 200907039358420013 Metabolights: ID MTBLC73445 Nikkaji: ID J2.266.679G PubChem: CID 16122509 SureChEMBL: ID SCHEMBL3910834,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000106 || 10091 || biopep_ace_000647,2
VEP,3,main,True,False,40.88,4.388489112873343,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,1.0,1.0,1.0,3,5,False,False,Tier A,10.0,63.7,40.88,40.88,6.37,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized,10.1016/j.foodchem.2014.01.056 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=11315,source_count=3; spread_ratio=6.3700 || >=3 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM | MBPDB || J-GLOBAL: ID 201407047670328577 Nikkaji: ID J3.268.621D PubChem: CID 102222129 SureChEMBL: ID SCHEMBL30069169 || BIOPEP-UWM || Characterisation of the hydrolytic specificity of Aspergillus niger derived prolyl endoproteinase on bovine β-casein and determination of ACE inhibitory activity || Bos taurus || Beta-casein,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001852 | ace_merged_001853 | ace_merged_001854 || 11315 | 2112 | MBPDB_P02666_VEP_131-133 || biopep_ace_000829 || 11315 || mbpdb_ace_000137 || MBPDB_P02666_VEP_131-133,3
MKG,3,main,True,False,71.8,4.1438755557577,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,3,10,False,False,Tier B,24.0,71.8,71.8,71.8,2.9916666666666667,,merged_short23_tiered_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1016/j.chroma.2006.03.006 || Whey protein (Beta Lactoglobulin) || Milk derived || Casein β-lg f,source_count=2; spread_ratio=2.9917 || 2 sources and consistent within acceptable spread || AHTPDB | MBPDB || Effect of β-lactoglobulin hydrolysis with thermolysin under denaturing temperatures on the release of bioactive peptides || Bos taurus || Beta-lactoglobulin || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001647 | ace_merged_001648 | ace_merged_001649 | ace_merged_001650 | ace_merged_001651 || 1307 | 2263 | 5131 | 6619 | MBPDB_P02754_MKG_23-25 || mbpdb_ace_000083 || MBPDB_P02754_MKG_23-25 || 1307 || 2263 || 5131 || 6619,6
LPG,3,main,True,False,5.73,5.24184537803261,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,4,False,False,Tier C,5.73,5.73,5.73,5.73,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Synthesized || Fish (Alaska pollack (Theragra chalcogramma)),source_count=1; spread_ratio=1.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || HPLC,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001518 | ace_merged_001519 || 5078 | 6521 || 5078 || 6521,3
GPM,3,main,True,False,17.13,4.766242637034489,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,15,False,False,Tier D,16.98,20000.0,17.13,17.13,1177.8563015312131,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9052 || Fish (Alaska pollack (Theragra chalcogramma)) || Fish skin || Gelatin hydrolysate,"source_count=2; spread_ratio=1177.8563 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1109, 1586, 2756, 2962, 4806, 5072, 5210, 5576 BioPepDB: ID biopep00391 BIOPEP-UWM database of bioactive peptides: ID 9117 ChemSpider: ID 58808897 EROP-Moscow: ID E09159 J-GLOBAL: ID 200907079631242010 Nikkaji: ID J1.560.944C PubChem: CID 67746222 SATPdb: ID satpdb20846 SureChEMBL: ID SCHEMBL9002927 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GF, IEC, and RP-HPLC || SEC, RP-HPLC || He et al. || GF, IEC, RP-HPLC || Cushman and Cheung (1971), Yamamoto and others || GFC, IEC, RP-HPLC, UF",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001055 | ace_merged_001056 | ace_merged_001057 | ace_merged_001058 | ace_merged_001059 | ace_merged_001060 | ace_merged_001061 | ace_merged_001062 || 1109 | 1586 | 2756 | 2962 | 5072 | 5210 | 5576 | 9052 || biopep_ace_000350 || 9052 || 1109 || 2756 || 2962 || 5072 || 5210 || 5576,8
KW,2,main,True,False,9.3,5.031517051446065,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,14,False,False,Tier D,1.63,20000.0,9.3,9.3,12269.938650306747,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3386 || Synthesized || Fish (Sardine (Sardina pilchardus muscle)) || Wakame (Undaria pinnatifida) || Fish (Sardine muscle),"source_count=2; spread_ratio=12269.9387 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || RP-HPLC || GFC, IEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000395 | ace_merged_000396 | ace_merged_000397 | ace_merged_000398 | ace_merged_000399 | ace_merged_000400 | ace_merged_000401 | ace_merged_000402 || 1359 | 1454 | 2834 | 3386 | 5160 | 6178 | 6257 | 6370 || biopep_ace_000080 || 3386 || 2834 || 5160 || 6178 || 6257 || 6370,7
VEF,3,main,True,False,16.5,4.782516055786093,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,2,3,False,False,Tier B,10.0,23.0,16.5,16.5,2.3,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10703,source_count=2; spread_ratio=2.3000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || ChEBI: ID 166186 DFBP: ID DFBPACEI1973 Metabolomics Workbench: ID 86789 PubChem: CID 145458920 || BIOPEP-UWM,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001850 | ace_merged_001851 || 10703 | 2158 || biopep_ace_000733 || 10703,2
SHP,3,main,True,False,280.0,3.552841968657781,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,8,False,False,Tier C,280.0,280.0,280.0,280.0,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Milk derived || Milk (human casein),source_count=1; spread_ratio=1.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981),merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001781 | ace_merged_001782 | ace_merged_001783 | ace_merged_001784 || 2257 | 5250 | 6042 | 6623 || 2257 || 5250 || 6042 || 6623,5
PPF,3,main,True,False,239.33,3.621002859189149,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,239.33,239.33,239.33,239.33,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=11319,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || BIOPEP-UWM database of sensory peptides and amino acids: ID 59 ChEBI: ID 162604 ChemSpider: ID 8308601 DFBP: ID DFBPACEI2317; DFBPACEI2446 J-GLOBAL: ID 200907063158029644 Metabolomics Workbench: ID 84949 Nikkaji: ID J1.735.080C PubChem: CID 10133086 SATPdb: ID satpdb14566 SureChEMBL: ID SCHEMBL29484185 UniChem: ID 34695967 Wikidata: ID Q106028093,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001712 || 11319 || biopep_ace_000833,2
