sequence,length,task_role,is_main_23,is_aux_45,label_ic50_uM,label_pIC50,cls_label,cls_label_name,plm4ace_label,cls_source,cls_threshold_ic50_uM,cls_length_range,sample_weight,weight_len,weight_quality,source_count,record_count_total,high_confidence_flag,conflict_flag,tier_23,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,origin_source_set,citation_ids,notes,dedup_strategy,label_source_mode,is_from_merged_backbone,contains_merged,source_table_set,source_file_set,raw_record_ids,row_count_after_filter
YP,2,main,True,False,720.0,3.1426675035687315,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,5,26,False,False,Tier D,720.0,20000.0,720.0,720.0,27.77777777777778,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,"1) 10.3168/jds.S0022-0302(99)75364-6, 2) 10.1016/j.foodchem.2014.01.056, 3) 10.3168/jds.2019-17976 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3666 || 10416158 || Casein || Fermentation with L. helveticus CPN4 || Yoghurt-like product || Milk (Fermented Milk) || Hemorfin","source_count=4; spread_ratio=27.7778 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | FermFooDb | MBPDB || AHTPDB: ID 1213; 1344; 1349; 1386; 1673; 1706; 2683; 2981; 2985; 3111; 3405; 3551; 3638; 4055; 4130; 4176; 4951; 5574; 5638; 6474 BindingDB: ID 50348856 BioPepDB: ID biopep01590 BIOPEP-UWM database of bioactive peptides: ID 8521; 9548 BIOPEP-UWM database of sensory peptides and amino acids; ID 71 BRENDA: Ligand Tyr-Pro ChEBI: ID 141456 ChEMBL: ID CHEMBL1807689 ChemSpider: ID 7971403 EPA DSSTox: ID DTXCID90381673 EROP-Moscow: ID E06297; E09272 J-GLOBAL: ID 200907049822444422 Nikkaji: ID J453.042J PubChem: CID 9795637 SATPdb: ID satpdb19838 SureChEMBL: ID SCHEMBL5336562 ZINC: ID ZINC04899652 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB23 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB24 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB25 || BIOPEP-UWM || 1) Purification and Characterization of an Antihypertensive Peptide from a Yogurt-Like Product Fermented by Lactobacillus helveticus CPN4, 2) Characterisation of the hydrolytic specificity of Aspergillus niger derived prolyl endoproteinase on bovine β-casein and determination of ACE inhibitory activity, 3) Characterization of casein-derived peptide bioactivity: Differential effects on angiotensin-converting enzyme inhibition and cytokine and nitric oxide production || Bos taurus || Lactotransferrin || within_range_consistent || spread_ratio=1.0000 || Ace-inhibitory || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || RP-HPLC || Enzymatic Hydrolysis of milk proteins || Spectrophotometric, HPLC, UPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000799 | ace_merged_000800 | ace_merged_000801 | ace_merged_000802 | ace_merged_000803 | ace_merged_000804 | ace_merged_000805 | ace_merged_000806 | ace_merged_000807 | ace_merged_000808 | ace_merged_000809 | ace_merged_000810 | ace_merged_000811 | ace_merged_000812 || 1344 | 1349 | 1386 | 1673 | 1706 | 2683 | 3638 | 3666 | 5574 | 6474 | FMDB23 | FMDB24 | FMDB25 | MBPDB_P24627_YP_185-186 || biopep_ace_000143 || 3666 || mbpdb_ace_000009 || MBPDB_P24627_YP_185-186 || fermfoodb_ace_000005 | fermfoodb_ace_000006 | fermfoodb_ace_000007 || FMDB23 | FMDB24 | FMDB25 || 1344 || 1673 || 1706 || 2683 || 3638 || 5574 || 6474,11
MYY,3,main,True,False,9.6,5.017728766960431,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,3,10,False,False,Tier B,9.6,9.6,9.6,9.6,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3407 || Milk derived || Milk (human casein) || Casein (Beta Casein),source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981),merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001672 | ace_merged_001673 | ace_merged_001674 | ace_merged_001675 | ace_merged_001676 || 2254 | 3407 | 5242 | 6051 | 6385 || biopep_ace_000091 || 3407 || 2254 || 5242 || 6051 || 6385,6
AC,2,main,True,False,547.02,3.261996794816751,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,547.02,547.02,547.02,547.02,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=11320,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || CAS: Regisrty No 2490-72-4 ChEBI: ID 157787 ChemSpider: ID 8233955 ECHA: ID 639-467-6 FooDB: ID FDB111744 HMDB: ID HMDB0028684 Metabolomics Workbench: ID 78660 Nikkaji: ID J699.169F PubChem: CID 10058401 SureChEMBL: ID 2544386 UniChem: ID 25850271 Wikidata: ID Q106026464 ZINC: ID ZINC000008577160,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000005 || 11320 || biopep_ace_000834,2
VK,2,main,True,False,10006.5,1.9997178002917355,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,3,False,False,Tier C,13.0,20000.0,10006.5,10006.5,1538.4615384615386,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Soybean (Soy bioactive),source_count=1; spread_ratio=1538.4615 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000643 | ace_merged_000644 || 1412 | 6544 || 6544,2
GF,2,main,True,False,630.0,3.2006594505464183,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,21,False,False,Tier D,275.42,20000.0,630.0,630.0,72.61636772928618,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7591 || Fish (Sea bream scale) || Garlic || Garlic (Allium sativum L) || Fish skin || Garlic (Allium sativum),"source_count=2; spread_ratio=72.6164 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || ACToR: ID 3321-03-7 AHTPDB: ID 1112; 1383; 1402; 1421; 1681; 1813; 2657; 2791; 2936; 3023; 3176; 3483; 3796; 3841; 3918; 4232; 4430; 4502; 4697; 5149; 5427; 5455; 5744; 6577 BindingDB: ID 50188491 BioPepDB: ID biopep00334 BIOPEP-UWM database of bioactive peptides: ID 8782, 9488 BIOPEP-UWM database of sensory peptides and amino acids: ID 19 BitterDB: ID 835 BRENDA: Ligand Gly-Phe ChEBI: ID 73912 ChEMBL: ID CHEMBL299889 ChemIDplus: ID 3321-03-7 ChemSpider: ID 83909 ECHA: compound N-glycyl-3-phenylalanine eChemPortal: ID 3321-03-7 EROP-Moscow: ID E03703; E09345 Golm Metabolome Database: ID M001062 J-GLOBAL: ID 200907093284113983 MassBank: ID MT000058 Metabolights: ID MTBLC73912 MetaCyc: compound glycyl-L-phenylalanine NIAID: ID 335273, 335277 Nikkaji: ID J149.622K NIST Webbook: compound Glycyl-L-phenyl alanine ParaPep: ID 1161 Pitt Quantum Repository: compound Glycyl-Phenylalanine PubChem: CID 92953 SATPdb: ID satpdb12994 SDBS: ID MS-NW-2034; NMR-CDS-03-391 ZINC: ID ZINC01569529 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GF, IEC, RP-HPLC || IEC, GFC, RP-HPLC || RP-HPLC, FAB-MS || exact_mass_value_converted_to_uM_by_molwt || mass_unit_mg_per_mL_converted_to_uM || GFC, IEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000194 | ace_merged_000195 | ace_merged_000196 | ace_merged_000197 | ace_merged_000198 | ace_merged_000199 | ace_merged_000200 | ace_merged_000201 | ace_merged_000202 | ace_merged_000203 | ace_merged_000204 | ace_merged_000205 || 1112 | 1383 | 1402 | 1421 | 1813 | 2657 | 2791 | 2936 | 5149 | 5744 | 6577 | 7591 || biopep_ace_000195 || 7591 || 1112 || 1813 || 2657 || 2791 || 2936 || 5149 || 5744 || 6577,10
GPA,3,main,True,False,405.0,3.392544976785332,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,3,10,False,False,Tier B,405.0,405.0,405.0,405.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3342 || Milk derived || Gelatin,"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 2253, 4800, 5208, 5748, 6339 BIOPEP-UWM database of bioactive peptides: ID 8522 BRENDA: Ligand Gly-Pro-Ala CAS: Registry No 837-83-2 ChEBI: ID 163947 DFBP: ID DFBPACEI0443, DFBPDPIV0024, DFBPMUFU0424 ECHA: ID 212-654-6 EROP-Moscow: ID E23613 J-GLOBAL: ID 200907010653435768 Metabolomics Workbench: ID 82136 Nikkaji: ID J151.056H PubChem: CID 7276371 SATPdb: ID satpdb26864 SureChEMBL: ID SCHEMBL12272846 UniChem: ID 3204535 Wikidata: ID Q106022926 ZINC: ID ZINC000004545917 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Using the synthetic substrate, benzoyl-Gly-Gly-Gly || GFC, IEC, AF , PC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001039 | ace_merged_001040 | ace_merged_001041 | ace_merged_001042 | ace_merged_001043 || 2253 | 3342 | 5208 | 5748 | 6339 || biopep_ace_000055 || 3342 || 2253 || 5208 || 5748 || 6339,6
GW,2,main,True,False,72.409675444,4.140203399117912,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,4,15,False,False,Tier D,30.0,20000.0,72.409675444,72.409675444,666.6666666666666,,merged_short23_tiered_standardized || biopep_core_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7579 || 19994857 || Soybean || Soybean Sauce || Synthesized || Soybean (Glycine max - Fermented soybean seasoning),"source_count=3; spread_ratio=666.6667 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | FermFooDb || AHTPDB: ID 1267, 1418, 1888, 2743, 2846, 3351, 3495, 3785, 3842, 3937, 4446, 4491, 4664, 6207, 6565 BindingDB: ID 50188499 BIOPEP-UWM database of bioactive peptides: ID 8787, 10472 BRENDA: Ligand Gly-Trp CAS: Registry No 2390-74-1 CHEBI: ID 73921 ChEMBL: ID CHEMBL299759 ChemSpider: ID 83223 DFBP: ID DFBPACEI1228 ECHA: ID 219-235-7 eChemPortal: ID 2390-74-1 EPA CompTox: ID DTXSID301315473 EROP-Moscow: ID E09037 FDA SRS: ID 35BKX0QF16 GSRS: ID 310513ff-0bb3-4266-8034-7c28ae2ca5bb J-Global: ID 200907021832427001 MeSH: terms Gly-Trp, glycyl-L-tryptophan, glycyltryptophan Metabolights: ID MTBLC73921 Metabolomics Workbench: ID 78813 Nikkaji: ID J151.152A NIST Chemistry Webbook: Compound Glycyl-L-tryptophan PlantPepDB: ID PPepDB_72 PubChem: CID 92181 SATPdb: ID satpdb11189 SureChEMBL: ID SCHEMBL1407979 UNII: ID 35BKX0QF16 ZINC: ID ZINC000001708201 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB843 || BIOPEP-UWM || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || ACE color kit conatining p-hydroxybenzoylglycyl-L-histidyl-L-leucine as substrate || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RPC, LC-MS/MS || exact_mass_value_converted_to_uM_by_molwt || mass_unit_ug_per_mL_converted_to_uM || NMR, LC-MS, GPC || ACE color kit (Fujirebio Corp., Tokyo, Japan), Ka || RP-HPLC, TLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000256 | ace_merged_000257 | ace_merged_000258 | ace_merged_000259 | ace_merged_000260 | ace_merged_000261 | ace_merged_000262 | ace_merged_000263 || 1267 | 1418 | 1888 | 2846 | 6207 | 6565 | 7579 | FMDB843 || biopep_ace_000183 || 7579 || fermfoodb_ace_000248 || FMDB843 || 1267 || 1888 || 2846 || 6207 || 6565,8
LSA,3,main,True,False,7.81,5.1073489661227,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,6,False,False,Tier C,7.81,7.81,7.81,7.81,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Sesame || Sesame (Sesamum indicum),"source_count=1; spread_ratio=1.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Friedland and Silverstein (1976) || SEC, RPC || GFC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001590 | ace_merged_001591 | ace_merged_001592 || 1879 | 5237 | 6186 || 1879 || 5237 || 6186,4
DYG,3,main,True,False,11350.0,1.9450041384708587,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,3,False,False,Tier C,2700.0,20000.0,11350.0,11350.0,7.407407407407407,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Synthesized,"source_count=1; spread_ratio=7.4074 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000924 | ace_merged_000925 || 1523 | 5070 || 5070,2
IEY,3,main,True,False,182.0,3.739928612014925,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,9,False,False,Tier D,10.0,182.0,182.0,182.0,18.2,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=8227 || Legume (Peanut (Arachis hypogaea)) || Arachin,source_count=2; spread_ratio=18.2000 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Jimsheena and Gowda (2009) || RP-HPLC,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001167 | ace_merged_001168 | ace_merged_001169 | ace_merged_001170 | ace_merged_001171 || 2044 | 5214 | 6101 | 6764 | 8227 || biopep_ace_000273 || 8227 || 5214 || 6101 || 6764,5
IAP,3,main,True,False,1347.35,2.8705195733014386,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,14,False,False,Tier C,2.7,25120.0,1347.35,1347.35,9303.703703703704,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Cereals (Wheat Gliadin) || Cereals (Wheat gliadin) || Cereals (Wheat gliadin hydrolysate),"source_count=1; spread_ratio=9303.7037 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Friedland and Silverstein (1976) || IEC, SEC, RP-HPLC || IEC, SECC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001146 | ace_merged_001147 | ace_merged_001148 | ace_merged_001149 | ace_merged_001150 | ace_merged_001151 | ace_merged_001152 | ace_merged_001153 || 1550 | 1626 | 1885 | 2671 | 5119 | 5520 | 5521 | 6722 || 1885 || 2671 || 5119 || 5520 || 5521 || 6722,7
RY,2,main,True,False,51.0,4.292429823902063,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,5,16,False,False,Tier D,10.5,20000.0,51.0,51.0,1904.7619047619048,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,10.1016/j.idairyj.2013.05.008 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3380 || Fish (Sardine) || Fish (Sardine (Sardina pilchardus muscle)) || Fish (Sardine muscle),"source_count=4; spread_ratio=1904.7619 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | FermFooDb | MBPDB || AHTPDB: ID 1094, 1186, 1356, 1375, 3196, 3536, 3597, 4024, _4112, ahtpdb_4706, 5171, 5622, 6172, 6364 BindingDB: ID 50049711 BioPepDB: ID biopep01231 BIOPEP-UWM database of bioactive peptides: ID 10051 BRENDA: Ligand Arg-Tyr ChEBI: ID 73822 ChEMBL: ID CHEMBL3321986 ChemSpider: ID ID5384366 EPA CompTox: ID DTXSID90427363 EPA DSSTox: ID DTXSID90427363 EROP-Moscow: ID E01334 FeptideDB: ID 3380 HMDB: ID HMDB0028721 J-GLOBAL: ID 200907049958236513 MBPDB: Peptide RY Metabolights: ID MTBLC73822 Nikkaji: ID J36.198D PantPepDB: ID PPepDB_184 PubChem: CID 7021456 SATPdb: ID satpdb16420 SureChEMBL: ID SCHEMBL3303678 ZINC: ID ZINC000002572104 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB946 || BIOPEP-UWM || Resistance of casein-derived bioactive peptides to simulated gastrointestinal digestion || Bos taurus || Alpha-S1-casein || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || Identification of antioxidant and ACE-inhibitory peptides in fermented Milk || Spectrophotometric assay using hippuryl-L-histidyl-L-leucine substrate || small || exact_molar_value || not_converted: ic50_type不是mass_unit || 2,4,6-trinitrobenzene sulfonate(TNBS) method || RP-GPC, HPLC || Cushman and Cheung (1971) || RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000565 | ace_merged_000566 | ace_merged_000567 | ace_merged_000568 | ace_merged_000569 | ace_merged_000570 | ace_merged_000571 | ace_merged_000572 | ace_merged_000573 || 1094 | 1356 | 1375 | 3380 | 5171 | 6172 | 6364 | FMDB946 | MBPDB_P02662_RY_105-106 || biopep_ace_000074 || 3380 || mbpdb_ace_000294 || MBPDB_P02662_RY_105-106 || fermfoodb_ace_000344 || FMDB946 || 1094 || 5171 || 6172 || 6364,8
IRA,3,main,True,False,6.4,5.1938200260161125,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,11,False,False,Tier D,6.4,20000.0,6.4,6.4,3125.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3547 || Α-zein || Cereals (Maize (Zea mays)) || Alpha-zein,"source_count=2; spread_ratio=3125.0000 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || HPLC || GFC, IEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001317 | ace_merged_001318 | ace_merged_001319 | ace_merged_001320 | ace_merged_001321 | ace_merged_001322 || 1644 | 3547 | 5099 | 5221 | 5809 | 6464 || biopep_ace_000135 || 3547 || 5099 || 5221 || 5809 || 6464,6
MW,2,main,True,False,9.95,5.002176919254275,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,13,False,False,Tier D,9.9,20000.0,9.95,9.95,2020.20202020202,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9091 || Fish (Salmon) || Fish (Sardine) || Fish (Salmon (Oncorhynchus keta)),"source_count=2; spread_ratio=2020.2020 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || ACToR: ID 60535-02-6 AHTPDB: ID 1084, 1467, 1512, 2029, 2225, 2787, 4236, 4723, 5165, 6159 BindingDB: ID 50049749 BioPepDB: ID biopep00984 BIOPEP-UWM database of bioactive peptides: ID 8690 BRENDA: Ligand Met-Trp ChEBI: ID 74709 ChEMBL: ID CHEMBL3321992 ChemSpider: ID 2338590 EPA CompTox: ID DTXSID60209279 EPA DSSTox: ID DTXCID30131770 EROP-Moscow: ID E09199 J-GLOBAL: ID 200907031929831481 Metabolights: ID MTBLC74709 Nikkaji: ID J1.302.732C PubChem: CID 3080870 SATPdb: ID satpdb12133 SureChEMBL: ID SCHEMBL7048700 ZINC: ID ZINC000002384976 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || RP-HPLC || Cushman and Cheung (1971) || GFC, RP-HPLC, HIC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000472 | ace_merged_000473 | ace_merged_000474 | ace_merged_000475 | ace_merged_000476 | ace_merged_000477 | ace_merged_000478 | ace_merged_000479 || 1084 | 1467 | 1512 | 2029 | 2225 | 5165 | 6159 | 9091 || biopep_ace_000385 || 9091 || 1084 || 2029 || 5165 || 6159,6
